cell_id,municipio,time_bucket,dia_tipo,hour,centroid_lat,centroid_lon,n_requests,n_drivers_available,supply_demand_ratio,demand_density,cancel_rate
1-26-11,1,entre_semana_19,entre_semana,19,16.771496,-93.128973,1,4,4.0,11.11,0.0
1-26-11,1,entre_semana_20,entre_semana,20,16.771496,-93.128973,1,5,5.0,11.11,0.0
1-26-12,1,fin_de_semana_18,fin_de_semana,18,16.771496,-93.126275,1,3,3.0,11.11,0.0
1-26-13,1,entre_semana_08,entre_semana,8,16.771496,-93.123577,2,2,1.0,22.22,0.0
1-26-13,1,entre_semana_09,entre_semana,9,16.771496,-93.123577,1,9,9.0,11.11,0.0
1-26-13,1,entre_semana_17,entre_semana,17,16.771496,-93.123577,1,3,3.0,11.11,0.0
1-26-14,1,entre_semana_18,entre_semana,18,16.771496,-93.12088,1,2,2.0,11.11,0.0
1-26-15,1,entre_semana_17,entre_semana,17,16.771496,-93.118182,1,5,5.0,11.11,0.0
1-26-16,1,entre_semana_19,entre_semana,19,16.771496,-93.115484,2,2,1.0,22.22,0.0
1-26-16,1,fin_de_semana_23,fin_de_semana,23,16.771496,-93.115484,1,4,4.0,11.11,0.0
1-26-18,1,entre_semana_01,entre_semana,1,16.771496,-93.110088,1,5,5.0,11.11,0.0
1-26-19,1,entre_semana_19,entre_semana,19,16.771496,-93.10739,1,3,3.0,11.11,0.0
1-26-19,1,fin_de_semana_08,fin_de_semana,8,16.771496,-93.10739,1,7,7.0,11.11,0.0
1-26-20,1,entre_semana_01,entre_semana,1,16.771496,-93.104692,1,3,3.0,11.11,0.0
1-26-20,1,entre_semana_17,entre_semana,17,16.771496,-93.104692,1,3,3.0,11.11,0.0
1-26-21,1,entre_semana_09,entre_semana,9,16.771496,-93.101994,1,4,4.0,11.11,0.0
1-26-21,1,fin_de_semana_17,fin_de_semana,17,16.771496,-93.101994,1,1,1.0,11.11,0.0
1-26-22,1,entre_semana_07,entre_semana,7,16.771496,-93.099296,1,0,0.0,11.11,0.0
1-26-22,1,entre_semana_08,entre_semana,8,16.771496,-93.099296,1,6,6.0,11.11,0.0
1-26-23,1,entre_semana_09,entre_semana,9,16.771496,-93.096598,1,4,4.0,11.11,0.0
1-26-23,1,entre_semana_17,entre_semana,17,16.771496,-93.096598,1,2,2.0,11.11,0.0
1-26-26,1,entre_semana_21,entre_semana,21,16.771496,-93.088504,1,4,4.0,11.11,0.0
1-26-27,1,entre_semana_19,entre_semana,19,16.771496,-93.085806,1,6,6.0,11.11,1.0
1-26-28,1,entre_semana_17,entre_semana,17,16.771496,-93.083108,1,4,4.0,11.11,0.0
1-27-2,1,entre_semana_09,entre_semana,9,16.774194,-93.153255,1,3,3.0,11.11,1.0
1-27-2,1,entre_semana_13,entre_semana,13,16.774194,-93.153255,1,2,2.0,11.11,0.0
1-27-2,1,entre_semana_19,entre_semana,19,16.774194,-93.153255,1,5,5.0,11.11,0.0
1-27-3,1,entre_semana_08,entre_semana,8,16.774194,-93.150557,1,7,7.0,11.11,1.0
1-27-4,1,entre_semana_19,entre_semana,19,16.774194,-93.147859,1,8,8.0,11.11,0.0
1-27-5,1,entre_semana_16,entre_semana,16,16.774194,-93.145161,1,2,2.0,11.11,0.0
1-27-5,1,entre_semana_17,entre_semana,17,16.774194,-93.145161,1,3,3.0,11.11,1.0
1-27-5,1,entre_semana_19,entre_semana,19,16.774194,-93.145161,1,2,2.0,11.11,1.0
1-27-6,1,entre_semana_00,entre_semana,0,16.774194,-93.142463,1,2,2.0,11.11,0.0
1-27-6,1,entre_semana_18,entre_semana,18,16.774194,-93.142463,1,3,3.0,11.11,0.0
1-27-6,1,fin_de_semana_08,fin_de_semana,8,16.774194,-93.142463,1,2,2.0,11.11,0.0
1-27-7,1,entre_semana_09,entre_semana,9,16.774194,-93.139765,1,6,6.0,11.11,0.0
1-27-7,1,fin_de_semana_23,fin_de_semana,23,16.774194,-93.139765,1,3,3.0,11.11,0.0
1-27-8,1,fin_de_semana_18,fin_de_semana,18,16.774194,-93.137067,1,8,8.0,11.11,1.0
1-27-10,1,entre_semana_18,entre_semana,18,16.774194,-93.131671,1,2,2.0,11.11,0.0
1-27-11,1,fin_de_semana_07,fin_de_semana,7,16.774194,-93.128973,1,4,4.0,11.11,1.0
1-27-12,1,entre_semana_18,entre_semana,18,16.774194,-93.126275,1,4,4.0,11.11,1.0
1-27-13,1,entre_semana_08,entre_semana,8,16.774194,-93.123577,1,5,5.0,11.11,0.0
1-27-13,1,fin_de_semana_16,fin_de_semana,16,16.774194,-93.123577,1,9,9.0,11.11,0.0
1-27-14,1,entre_semana_13,entre_semana,13,16.774194,-93.12088,1,5,5.0,11.11,0.0
1-27-14,1,fin_de_semana_13,fin_de_semana,13,16.774194,-93.12088,1,1,1.0,11.11,0.0
1-27-16,1,fin_de_semana_21,fin_de_semana,21,16.774194,-93.115484,1,4,4.0,11.11,0.0
1-27-17,1,entre_semana_13,entre_semana,13,16.774194,-93.112786,1,3,3.0,11.11,0.0
1-27-18,1,entre_semana_17,entre_semana,17,16.774194,-93.110088,1,4,4.0,11.11,0.0
1-27-20,1,entre_semana_03,entre_semana,3,16.774194,-93.104692,1,2,2.0,11.11,0.0
1-27-20,1,fin_de_semana_22,fin_de_semana,22,16.774194,-93.104692,1,6,6.0,11.11,0.0
1-27-20,1,fin_de_semana_23,fin_de_semana,23,16.774194,-93.104692,1,1,1.0,11.11,1.0
1-27-21,1,fin_de_semana_19,fin_de_semana,19,16.774194,-93.101994,1,1,1.0,11.11,1.0
1-27-22,1,entre_semana_04,entre_semana,4,16.774194,-93.099296,1,2,2.0,11.11,0.0
1-27-22,1,entre_semana_09,entre_semana,9,16.774194,-93.099296,2,3,1.5,22.22,0.0
1-27-22,1,fin_de_semana_21,fin_de_semana,21,16.774194,-93.099296,1,3,3.0,11.11,1.0
1-27-23,1,entre_semana_08,entre_semana,8,16.774194,-93.096598,1,3,3.0,11.11,1.0
1-27-24,1,fin_de_semana_07,fin_de_semana,7,16.774194,-93.0939,1,3,3.0,11.11,0.0
1-27-24,1,fin_de_semana_09,fin_de_semana,9,16.774194,-93.0939,1,2,2.0,11.11,0.0
1-27-25,1,entre_semana_20,entre_semana,20,16.774194,-93.091202,1,10,10.0,11.11,0.0
1-27-26,1,entre_semana_09,entre_semana,9,16.774194,-93.088504,1,5,5.0,11.11,1.0
1-27-26,1,fin_de_semana_23,fin_de_semana,23,16.774194,-93.088504,1,5,5.0,11.11,0.0
1-27-27,1,entre_semana_07,entre_semana,7,16.774194,-93.085806,1,5,5.0,11.11,0.0
1-27-28,1,entre_semana_05,entre_semana,5,16.774194,-93.083108,1,4,4.0,11.11,0.0
1-27-29,1,entre_semana_17,entre_semana,17,16.774194,-93.08041,1,5,5.0,11.11,0.0
1-28-1,1,entre_semana_07,entre_semana,7,16.776892,-93.155953,1,5,5.0,11.11,0.0
1-28-1,1,entre_semana_14,entre_semana,14,16.776892,-93.155953,1,7,7.0,11.11,0.0
1-28-1,1,entre_semana_20,entre_semana,20,16.776892,-93.155953,1,4,4.0,11.11,1.0
1-28-2,1,fin_de_semana_08,fin_de_semana,8,16.776892,-93.153255,1,2,2.0,11.11,1.0
1-28-3,1,entre_semana_08,entre_semana,8,16.776892,-93.150557,1,3,3.0,11.11,0.0
1-28-3,1,fin_de_semana_21,fin_de_semana,21,16.776892,-93.150557,1,6,6.0,11.11,1.0
1-28-4,1,entre_semana_13,entre_semana,13,16.776892,-93.147859,1,1,1.0,11.11,0.0
1-28-4,1,entre_semana_17,entre_semana,17,16.776892,-93.147859,1,7,7.0,11.11,0.0
1-28-4,1,entre_semana_19,entre_semana,19,16.776892,-93.147859,1,6,6.0,11.11,0.0
1-28-5,1,entre_semana_02,entre_semana,2,16.776892,-93.145161,1,3,3.0,11.11,0.0
1-28-5,1,entre_semana_15,entre_semana,15,16.776892,-93.145161,1,5,5.0,11.11,1.0
1-28-6,1,entre_semana_09,entre_semana,9,16.776892,-93.142463,1,2,2.0,11.11,0.0
1-28-6,1,entre_semana_19,entre_semana,19,16.776892,-93.142463,1,5,5.0,11.11,1.0
1-28-6,1,entre_semana_23,entre_semana,23,16.776892,-93.142463,1,4,4.0,11.11,0.0
1-28-8,1,entre_semana_07,entre_semana,7,16.776892,-93.137067,1,4,4.0,11.11,0.0
1-28-8,1,entre_semana_08,entre_semana,8,16.776892,-93.137067,2,3,1.5,22.22,1.0
1-28-8,1,entre_semana_12,entre_semana,12,16.776892,-93.137067,1,6,6.0,11.11,0.0
1-28-8,1,entre_semana_20,entre_semana,20,16.776892,-93.137067,1,3,3.0,11.11,1.0
1-28-11,1,entre_semana_20,entre_semana,20,16.776892,-93.128973,1,9,9.0,11.11,1.0
1-28-11,1,fin_de_semana_07,fin_de_semana,7,16.776892,-93.128973,1,7,7.0,11.11,1.0
1-28-13,1,entre_semana_18,entre_semana,18,16.776892,-93.123577,1,2,2.0,11.11,1.0
1-28-13,1,entre_semana_20,entre_semana,20,16.776892,-93.123577,1,1,1.0,11.11,0.0
1-28-13,1,fin_de_semana_07,fin_de_semana,7,16.776892,-93.123577,1,4,4.0,11.11,0.0
1-28-14,1,entre_semana_21,entre_semana,21,16.776892,-93.12088,1,4,4.0,11.11,0.0
1-28-14,1,fin_de_semana_07,fin_de_semana,7,16.776892,-93.12088,1,4,4.0,11.11,0.0
1-28-15,1,entre_semana_10,entre_semana,10,16.776892,-93.118182,1,3,3.0,11.11,0.0
1-28-15,1,entre_semana_18,entre_semana,18,16.776892,-93.118182,1,3,3.0,11.11,1.0
1-28-15,1,fin_de_semana_07,fin_de_semana,7,16.776892,-93.118182,1,2,2.0,11.11,1.0
1-28-16,1,entre_semana_18,entre_semana,18,16.776892,-93.115484,1,4,4.0,11.11,0.0
1-28-16,1,entre_semana_19,entre_semana,19,16.776892,-93.115484,1,2,2.0,11.11,0.0
1-28-16,1,fin_de_semana_08,fin_de_semana,8,16.776892,-93.115484,1,2,2.0,11.11,0.0
1-28-17,1,entre_semana_06,entre_semana,6,16.776892,-93.112786,2,3,1.5,22.22,0.0
1-28-17,1,entre_semana_08,entre_semana,8,16.776892,-93.112786,1,5,5.0,11.11,0.0
1-28-17,1,fin_de_semana_08,fin_de_semana,8,16.776892,-93.112786,1,6,6.0,11.11,1.0
1-28-18,1,entre_semana_12,entre_semana,12,16.776892,-93.110088,1,4,4.0,11.11,1.0
1-28-19,1,fin_de_semana_20,fin_de_semana,20,16.776892,-93.10739,1,3,3.0,11.11,0.0
1-28-20,1,entre_semana_05,entre_semana,5,16.776892,-93.104692,1,4,4.0,11.11,0.0
1-28-20,1,entre_semana_09,entre_semana,9,16.776892,-93.104692,1,4,4.0,11.11,0.0
1-28-20,1,entre_semana_17,entre_semana,17,16.776892,-93.104692,1,5,5.0,11.11,0.0
1-28-20,1,fin_de_semana_09,fin_de_semana,9,16.776892,-93.104692,1,3,3.0,11.11,1.0
1-28-21,1,entre_semana_20,entre_semana,20,16.776892,-93.101994,1,5,5.0,11.11,0.0
1-28-22,1,entre_semana_19,entre_semana,19,16.776892,-93.099296,1,3,3.0,11.11,1.0
1-28-22,1,fin_de_semana_21,fin_de_semana,21,16.776892,-93.099296,1,2,2.0,11.11,0.0
1-28-23,1,entre_semana_17,entre_semana,17,16.776892,-93.096598,1,4,4.0,11.11,0.0
1-28-23,1,fin_de_semana_20,fin_de_semana,20,16.776892,-93.096598,1,5,5.0,11.11,0.0
1-28-23,1,fin_de_semana_22,fin_de_semana,22,16.776892,-93.096598,1,6,6.0,11.11,0.0
1-28-24,1,entre_semana_17,entre_semana,17,16.776892,-93.0939,1,2,2.0,11.11,0.0
1-28-25,1,entre_semana_17,entre_semana,17,16.776892,-93.091202,1,5,5.0,11.11,1.0
1-28-25,1,fin_de_semana_09,fin_de_semana,9,16.776892,-93.091202,1,3,3.0,11.11,0.0
1-28-26,1,entre_semana_18,entre_semana,18,16.776892,-93.088504,1,4,4.0,11.11,0.0
1-28-26,1,fin_de_semana_09,fin_de_semana,9,16.776892,-93.088504,1,5,5.0,11.11,0.0
1-28-27,1,entre_semana_10,entre_semana,10,16.776892,-93.085806,1,3,3.0,11.11,0.0
1-28-29,1,entre_semana_07,entre_semana,7,16.776892,-93.08041,1,6,6.0,11.11,1.0
1-28-29,1,entre_semana_19,entre_semana,19,16.776892,-93.08041,2,6,3.0,22.22,1.0
1-29-1,1,entre_semana_11,entre_semana,11,16.77959,-93.155953,1,9,9.0,11.11,0.0
1-29-4,1,entre_semana_06,entre_semana,6,16.77959,-93.147859,1,1,1.0,11.11,0.0
1-29-4,1,entre_semana_08,entre_semana,8,16.77959,-93.147859,1,3,3.0,11.11,1.0
1-29-4,1,entre_semana_19,entre_semana,19,16.77959,-93.147859,2,5,2.5,22.22,0.0
1-29-4,1,entre_semana_23,entre_semana,23,16.77959,-93.147859,1,1,1.0,11.11,0.0
1-29-4,1,fin_de_semana_08,fin_de_semana,8,16.77959,-93.147859,1,4,4.0,11.11,0.0
1-29-5,1,entre_semana_08,entre_semana,8,16.77959,-93.145161,1,3,3.0,11.11,0.0
1-29-6,1,entre_semana_17,entre_semana,17,16.77959,-93.142463,1,4,4.0,11.11,1.0
1-29-6,1,fin_de_semana_07,fin_de_semana,7,16.77959,-93.142463,1,6,6.0,11.11,1.0
1-29-7,1,entre_semana_05,entre_semana,5,16.77959,-93.139765,1,4,4.0,11.11,1.0
1-29-7,1,entre_semana_09,entre_semana,9,16.77959,-93.139765,1,5,5.0,11.11,0.0
1-29-7,1,fin_de_semana_02,fin_de_semana,2,16.77959,-93.139765,1,6,6.0,11.11,0.0
1-29-8,1,entre_semana_17,entre_semana,17,16.77959,-93.137067,1,2,2.0,11.11,0.0
1-29-8,1,fin_de_semana_07,fin_de_semana,7,16.77959,-93.137067,1,3,3.0,11.11,0.0
1-29-9,1,entre_semana_08,entre_semana,8,16.77959,-93.134369,1,5,5.0,11.11,1.0
1-29-9,1,entre_semana_17,entre_semana,17,16.77959,-93.134369,1,1,1.0,11.11,0.0
1-29-10,1,fin_de_semana_19,fin_de_semana,19,16.77959,-93.131671,1,3,3.0,11.11,1.0
1-29-11,1,entre_semana_19,entre_semana,19,16.77959,-93.128973,1,2,2.0,11.11,1.0
1-29-11,1,fin_de_semana_18,fin_de_semana,18,16.77959,-93.128973,1,3,3.0,11.11,1.0
1-29-12,1,entre_semana_07,entre_semana,7,16.77959,-93.126275,1,2,2.0,11.11,0.0
1-29-13,1,fin_de_semana_12,fin_de_semana,12,16.77959,-93.123577,1,3,3.0,11.11,1.0
1-29-14,1,fin_de_semana_20,fin_de_semana,20,16.77959,-93.12088,1,6,6.0,11.11,0.0
1-29-15,1,entre_semana_09,entre_semana,9,16.77959,-93.118182,1,4,4.0,11.11,0.0
1-29-15,1,entre_semana_13,entre_semana,13,16.77959,-93.118182,1,4,4.0,11.11,0.0
1-29-16,1,entre_semana_14,entre_semana,14,16.77959,-93.115484,1,3,3.0,11.11,0.0
1-29-18,1,fin_de_semana_19,fin_de_semana,19,16.77959,-93.110088,1,3,3.0,11.11,0.0
1-29-19,1,entre_semana_13,entre_semana,13,16.77959,-93.10739,1,5,5.0,11.11,0.0
1-29-20,1,entre_semana_08,entre_semana,8,16.77959,-93.104692,3,7,2.333,33.33,0.667
1-29-20,1,entre_semana_18,entre_semana,18,16.77959,-93.104692,1,2,2.0,11.11,1.0
1-29-21,1,fin_de_semana_21,fin_de_semana,21,16.77959,-93.101994,1,5,5.0,11.11,1.0
1-29-24,1,entre_semana_19,entre_semana,19,16.77959,-93.0939,1,1,1.0,11.11,0.0
1-29-25,1,entre_semana_09,entre_semana,9,16.77959,-93.091202,1,7,7.0,11.11,0.0
1-29-26,1,entre_semana_11,entre_semana,11,16.77959,-93.088504,1,2,2.0,11.11,0.0
1-29-27,1,fin_de_semana_15,fin_de_semana,15,16.77959,-93.085806,1,2,2.0,11.11,0.0
1-29-28,1,fin_de_semana_08,fin_de_semana,8,16.77959,-93.083108,1,5,5.0,11.11,0.0
1-29-29,1,fin_de_semana_09,fin_de_semana,9,16.77959,-93.08041,1,2,2.0,11.11,0.0
1-30-0,1,entre_semana_00,entre_semana,0,16.782288,-93.158651,1,4,4.0,11.11,0.0
1-30-0,1,entre_semana_12,entre_semana,12,16.782288,-93.158651,1,6,6.0,11.11,0.0
1-30-0,1,entre_semana_21,entre_semana,21,16.782288,-93.158651,1,5,5.0,11.11,0.0
1-30-1,1,entre_semana_09,entre_semana,9,16.782288,-93.155953,1,1,1.0,11.11,1.0
1-30-2,1,entre_semana_01,entre_semana,1,16.782288,-93.153255,1,2,2.0,11.11,0.0
1-30-2,1,entre_semana_19,entre_semana,19,16.782288,-93.153255,1,4,4.0,11.11,0.0
1-30-4,1,entre_semana_13,entre_semana,13,16.782288,-93.147859,1,5,5.0,11.11,0.0
1-30-5,1,entre_semana_04,entre_semana,4,16.782288,-93.145161,1,2,2.0,11.11,0.0
1-30-5,1,entre_semana_18,entre_semana,18,16.782288,-93.145161,1,8,8.0,11.11,1.0
1-30-7,1,entre_semana_08,entre_semana,8,16.782288,-93.139765,1,3,3.0,11.11,1.0
1-30-8,1,entre_semana_09,entre_semana,9,16.782288,-93.137067,1,2,2.0,11.11,1.0
1-30-9,1,entre_semana_09,entre_semana,9,16.782288,-93.134369,1,3,3.0,11.11,0.0
1-30-9,1,entre_semana_18,entre_semana,18,16.782288,-93.134369,1,3,3.0,11.11,1.0
1-30-10,1,entre_semana_15,entre_semana,15,16.782288,-93.131671,1,4,4.0,11.11,0.0
1-30-12,1,fin_de_semana_01,fin_de_semana,1,16.782288,-93.126275,1,6,6.0,11.11,0.0
1-30-12,1,fin_de_semana_09,fin_de_semana,9,16.782288,-93.126275,1,6,6.0,11.11,0.0
1-30-13,1,fin_de_semana_18,fin_de_semana,18,16.782288,-93.123577,1,3,3.0,11.11,0.0
1-30-14,1,entre_semana_18,entre_semana,18,16.782288,-93.12088,1,4,4.0,11.11,0.0
1-30-15,1,entre_semana_13,entre_semana,13,16.782288,-93.118182,1,5,5.0,11.11,0.0
1-30-16,1,entre_semana_00,entre_semana,0,16.782288,-93.115484,1,4,4.0,11.11,0.0
1-30-16,1,fin_de_semana_04,fin_de_semana,4,16.782288,-93.115484,1,6,6.0,11.11,0.0
1-30-18,1,entre_semana_13,entre_semana,13,16.782288,-93.110088,1,3,3.0,11.11,0.0
1-30-18,1,fin_de_semana_09,fin_de_semana,9,16.782288,-93.110088,1,4,4.0,11.11,1.0
1-30-18,1,fin_de_semana_18,fin_de_semana,18,16.782288,-93.110088,1,8,8.0,11.11,0.0
1-30-19,1,entre_semana_19,entre_semana,19,16.782288,-93.10739,1,6,6.0,11.11,0.0
1-30-19,1,entre_semana_20,entre_semana,20,16.782288,-93.10739,2,4,2.0,22.22,0.5
1-30-20,1,entre_semana_02,entre_semana,2,16.782288,-93.104692,1,2,2.0,11.11,0.0
1-30-22,1,entre_semana_07,entre_semana,7,16.782288,-93.099296,1,6,6.0,11.11,0.0
1-30-22,1,entre_semana_19,entre_semana,19,16.782288,-93.099296,1,5,5.0,11.11,0.0
1-30-23,1,fin_de_semana_22,fin_de_semana,22,16.782288,-93.096598,1,5,5.0,11.11,0.0
1-30-24,1,entre_semana_04,entre_semana,4,16.782288,-93.0939,1,2,2.0,11.11,0.0
1-30-24,1,entre_semana_22,entre_semana,22,16.782288,-93.0939,1,7,7.0,11.11,1.0
1-30-24,1,fin_de_semana_18,fin_de_semana,18,16.782288,-93.0939,1,3,3.0,11.11,0.0
1-30-25,1,entre_semana_03,entre_semana,3,16.782288,-93.091202,1,6,6.0,11.11,0.0
1-30-25,1,entre_semana_19,entre_semana,19,16.782288,-93.091202,1,4,4.0,11.11,0.0
1-30-25,1,fin_de_semana_07,fin_de_semana,7,16.782288,-93.091202,1,4,4.0,11.11,1.0
1-30-25,1,fin_de_semana_22,fin_de_semana,22,16.782288,-93.091202,1,3,3.0,11.11,0.0
1-30-26,1,entre_semana_10,entre_semana,10,16.782288,-93.088504,1,3,3.0,11.11,0.0
1-30-27,1,fin_de_semana_18,fin_de_semana,18,16.782288,-93.085806,1,5,5.0,11.11,0.0
1-30-28,1,entre_semana_16,entre_semana,16,16.782288,-93.083108,1,7,7.0,11.11,0.0
1-30-28,1,entre_semana_20,entre_semana,20,16.782288,-93.083108,1,5,5.0,11.11,0.0
1-30-29,1,entre_semana_00,entre_semana,0,16.782288,-93.08041,1,5,5.0,11.11,0.0
1-31-0,1,entre_semana_11,entre_semana,11,16.784986,-93.158651,1,2,2.0,11.11,0.0
1-31-1,1,entre_semana_01,entre_semana,1,16.784986,-93.155953,1,4,4.0,11.11,0.0
1-31-1,1,entre_semana_07,entre_semana,7,16.784986,-93.155953,1,5,5.0,11.11,0.0
1-31-1,1,fin_de_semana_05,fin_de_semana,5,16.784986,-93.155953,1,3,3.0,11.11,0.0
1-31-2,1,entre_semana_02,entre_semana,2,16.784986,-93.153255,1,0,0.0,11.11,0.0
1-31-2,1,entre_semana_08,entre_semana,8,16.784986,-93.153255,1,4,4.0,11.11,0.0
1-31-2,1,entre_semana_19,entre_semana,19,16.784986,-93.153255,1,4,4.0,11.11,1.0
1-31-4,1,entre_semana_09,entre_semana,9,16.784986,-93.147859,1,4,4.0,11.11,1.0
1-31-6,1,entre_semana_04,entre_semana,4,16.784986,-93.142463,1,5,5.0,11.11,0.0
1-31-6,1,entre_semana_08,entre_semana,8,16.784986,-93.142463,1,3,3.0,11.11,0.0
1-31-6,1,entre_semana_17,entre_semana,17,16.784986,-93.142463,1,0,0.0,11.11,0.0
1-31-6,1,entre_semana_19,entre_semana,19,16.784986,-93.142463,1,4,4.0,11.11,0.0
1-31-6,1,entre_semana_20,entre_semana,20,16.784986,-93.142463,1,4,4.0,11.11,0.0
1-31-6,1,fin_de_semana_07,fin_de_semana,7,16.784986,-93.142463,1,4,4.0,11.11,1.0
1-31-6,1,fin_de_semana_18,fin_de_semana,18,16.784986,-93.142463,1,3,3.0,11.11,0.0
1-31-7,1,entre_semana_08,entre_semana,8,16.784986,-93.139765,1,7,7.0,11.11,0.0
1-31-7,1,fin_de_semana_23,fin_de_semana,23,16.784986,-93.139765,1,3,3.0,11.11,1.0
1-31-9,1,fin_de_semana_00,fin_de_semana,0,16.784986,-93.134369,1,6,6.0,11.11,0.0
1-31-9,1,fin_de_semana_06,fin_de_semana,6,16.784986,-93.134369,1,6,6.0,11.11,0.0
1-31-10,1,fin_de_semana_19,fin_de_semana,19,16.784986,-93.131671,1,5,5.0,11.11,0.0
1-31-11,1,entre_semana_07,entre_semana,7,16.784986,-93.128973,1,1,1.0,11.11,0.0
1-31-11,1,entre_semana_09,entre_semana,9,16.784986,-93.128973,1,8,8.0,11.11,0.0
1-31-12,1,entre_semana_11,entre_semana,11,16.784986,-93.126275,1,0,0.0,11.11,0.0
1-31-13,1,entre_semana_21,entre_semana,21,16.784986,-93.123577,1,6,6.0,11.11,0.0
1-31-13,1,fin_de_semana_15,fin_de_semana,15,16.784986,-93.123577,1,9,9.0,11.11,0.0
1-31-14,1,entre_semana_06,entre_semana,6,16.784986,-93.12088,1,7,7.0,11.11,0.0
1-31-16,1,entre_semana_07,entre_semana,7,16.784986,-93.115484,1,6,6.0,11.11,0.0
1-31-16,1,fin_de_semana_06,fin_de_semana,6,16.784986,-93.115484,1,5,5.0,11.11,0.0
1-31-18,1,entre_semana_19,entre_semana,19,16.784986,-93.110088,1,6,6.0,11.11,0.0
1-31-21,1,entre_semana_18,entre_semana,18,16.784986,-93.101994,1,3,3.0,11.11,0.0
1-31-21,1,fin_de_semana_20,fin_de_semana,20,16.784986,-93.101994,1,5,5.0,11.11,0.0
1-31-24,1,entre_semana_06,entre_semana,6,16.784986,-93.0939,1,2,2.0,11.11,0.0
1-31-24,1,entre_semana_13,entre_semana,13,16.784986,-93.0939,1,4,4.0,11.11,0.0
1-31-24,1,fin_de_semana_20,fin_de_semana,20,16.784986,-93.0939,1,2,2.0,11.11,0.0
1-31-25,1,entre_semana_07,entre_semana,7,16.784986,-93.091202,1,4,4.0,11.11,0.0
1-31-25,1,fin_de_semana_07,fin_de_semana,7,16.784986,-93.091202,2,5,2.5,22.22,1.0
1-31-26,1,entre_semana_07,entre_semana,7,16.784986,-93.088504,1,6,6.0,11.11,0.0
1-31-26,1,entre_semana_10,entre_semana,10,16.784986,-93.088504,1,7,7.0,11.11,0.0
1-31-26,1,entre_semana_13,entre_semana,13,16.784986,-93.088504,1,5,5.0,11.11,0.0
1-31-26,1,entre_semana_20,entre_semana,20,16.784986,-93.088504,1,5,5.0,11.11,1.0
1-31-26,1,fin_de_semana_21,fin_de_semana,21,16.784986,-93.088504,1,3,3.0,11.11,0.0
1-31-29,1,fin_de_semana_16,fin_de_semana,16,16.784986,-93.08041,1,3,3.0,11.11,0.0
1-32-0,1,entre_semana_05,entre_semana,5,16.787684,-93.158651,1,4,4.0,11.11,1.0
1-32-0,1,entre_semana_09,entre_semana,9,16.787684,-93.158651,1,2,2.0,11.11,1.0
1-32-0,1,fin_de_semana_08,fin_de_semana,8,16.787684,-93.158651,1,3,3.0,11.11,0.0
1-32-1,1,entre_semana_05,entre_semana,5,16.787684,-93.155953,1,3,3.0,11.11,0.0
1-32-1,1,entre_semana_09,entre_semana,9,16.787684,-93.155953,1,5,5.0,11.11,0.0
1-32-1,1,entre_semana_20,entre_semana,20,16.787684,-93.155953,1,5,5.0,11.11,1.0
1-32-2,1,fin_de_semana_13,fin_de_semana,13,16.787684,-93.153255,1,3,3.0,11.11,1.0
1-32-4,1,entre_semana_06,entre_semana,6,16.787684,-93.147859,1,4,4.0,11.11,0.0
1-32-4,1,entre_semana_19,entre_semana,19,16.787684,-93.147859,1,6,6.0,11.11,0.0
1-32-4,1,fin_de_semana_17,fin_de_semana,17,16.787684,-93.147859,1,8,8.0,11.11,1.0
1-32-5,1,entre_semana_07,entre_semana,7,16.787684,-93.145161,1,9,9.0,11.11,1.0
1-32-5,1,entre_semana_08,entre_semana,8,16.787684,-93.145161,1,2,2.0,11.11,0.0
1-32-5,1,fin_de_semana_23,fin_de_semana,23,16.787684,-93.145161,1,2,2.0,11.11,0.0
1-32-6,1,entre_semana_06,entre_semana,6,16.787684,-93.142463,1,4,4.0,11.11,0.0
1-32-7,1,entre_semana_02,entre_semana,2,16.787684,-93.139765,1,4,4.0,11.11,0.0
1-32-7,1,entre_semana_06,entre_semana,6,16.787684,-93.139765,1,3,3.0,11.11,0.0
1-32-9,1,entre_semana_13,entre_semana,13,16.787684,-93.134369,1,3,3.0,11.11,0.0
1-32-9,1,entre_semana_18,entre_semana,18,16.787684,-93.134369,1,3,3.0,11.11,0.0
1-32-11,1,entre_semana_08,entre_semana,8,16.787684,-93.128973,2,7,3.5,22.22,1.0
1-32-12,1,entre_semana_06,entre_semana,6,16.787684,-93.126275,1,5,5.0,11.11,0.0
1-32-12,1,entre_semana_19,entre_semana,19,16.787684,-93.126275,1,4,4.0,11.11,0.0
1-32-12,1,fin_de_semana_09,fin_de_semana,9,16.787684,-93.126275,2,7,3.5,22.22,0.5
1-32-13,1,entre_semana_09,entre_semana,9,16.787684,-93.123577,1,10,10.0,11.11,0.0
1-32-13,1,entre_semana_20,entre_semana,20,16.787684,-93.123577,1,3,3.0,11.11,1.0
1-32-14,1,entre_semana_13,entre_semana,13,16.787684,-93.12088,1,3,3.0,11.11,1.0
1-32-15,1,fin_de_semana_07,fin_de_semana,7,16.787684,-93.118182,1,5,5.0,11.11,1.0
1-32-16,1,entre_semana_07,entre_semana,7,16.787684,-93.115484,1,5,5.0,11.11,0.0
1-32-16,1,entre_semana_19,entre_semana,19,16.787684,-93.115484,1,7,7.0,11.11,0.0
1-32-18,1,entre_semana_15,entre_semana,15,16.787684,-93.110088,1,7,7.0,11.11,0.0
